,index,Unnamed: 0
8213,7632,3713.0
8214,10503,3714.0
8215,12210,3715.0
8216,3527,3716.0
8217,7697,3717.0
8218,13789,3718.0
8219,15742,3719.0
8220,17176,3720.0
8221,2662,3721.0
8222,12634,3722.0
8223,14006,3723.0
8224,9573,3724.0
8225,5186,3725.0
8226,14560,3726.0
8227,15271,3727.0
8228,15593,3728.0
8229,17111,3729.0
8230,11251,3730.0
8231,4043,3731.0
8232,6914,3732.0
8233,4317,3733.0
8234,13334,3734.0
8235,12830,3735.0
8236,7813,3736.0
8237,3760,3737.0
8238,15522,3738.0
8239,11110,3739.0
8240,13393,3740.0
8241,6386,3741.0
8242,6235,3742.0
8243,579,3743.0
8244,5380,3744.0
8245,5604,3745.0
8246,4040,3746.0
8247,11259,3747.0
8248,2385,3748.0
8249,9284,3749.0
8250,11539,3750.0
8251,11058,3751.0
8252,9460,3752.0
8253,1924,3753.0
8254,4259,3754.0
8255,16775,3755.0
8256,12290,3756.0
8257,15393,3757.0
8258,3611,3758.0
8259,17026,3759.0
8260,12742,3760.0
8261,242,3761.0
8262,2405,3762.0
8263,544,3763.0
8264,15848,3764.0
8265,12651,3765.0
8266,1913,3766.0
8267,2553,3767.0
8268,2937,3768.0
8269,17123,3769.0
8270,637,3770.0
8271,13187,3771.0
8272,14103,3772.0
8273,15067,3773.0
8274,10358,3774.0
8275,17224,3775.0
8276,11817,3776.0
8277,1831,3777.0
8278,17194,3778.0
8279,4364,3779.0
8280,15349,3780.0
8281,14294,3781.0
8282,6373,3782.0
8283,7294,3783.0
8284,5789,3784.0
8285,7908,3785.0
8286,2693,3786.0
8287,1526,3787.0
8288,11971,3788.0
8289,9754,3789.0
8290,17322,3790.0
8291,2691,3791.0
8292,1961,3792.0
8293,2414,3793.0
8294,6114,3794.0
8295,17852,3795.0
8296,699,3796.0
8297,17780,3797.0
8298,17431,3798.0
8299,1848,3799.0
8300,5947,3800.0
8301,11509,3801.0
8302,15348,3802.0
8303,10091,3803.0
8304,4147,3804.0
8305,7903,3805.0
8306,1041,3806.0
8307,7247,3807.0
8308,10940,3808.0
8309,10833,3809.0
8310,2775,3810.0
8311,14586,3811.0
8312,12143,3812.0
8313,6886,3813.0
8314,9179,3814.0
8315,5536,3815.0
8316,146,3816.0
8317,8005,3817.0
8318,8409,3818.0
8319,16651,3819.0
8320,15207,3820.0
8321,8987,3821.0
8322,15187,3822.0
8323,2853,3823.0
8324,618,3824.0
8325,3256,3825.0
8326,17816,3826.0
8327,12422,3827.0
8328,173,3828.0
8329,6100,3829.0
8330,15469,3830.0
8331,3643,3831.0
8332,10500,3832.0
8333,6704,3833.0
8334,2880,3834.0
8335,16707,3835.0
8336,17999,3836.0
8337,16448,3837.0
8338,2103,3838.0
8339,2672,3839.0
8340,10808,3840.0
8341,866,3841.0
8342,9886,3842.0
8343,9311,3843.0
8344,13606,3844.0
8345,15021,3845.0
8346,14072,3846.0
8347,1478,3847.0
8348,1734,3848.0
8349,3044,3849.0
8350,12207,3850.0
8351,8271,3851.0
8352,17355,3852.0
8353,14853,3853.0
8354,8735,3854.0
8355,5592,3855.0
8356,2510,3856.0
8357,12173,3857.0
8358,15654,3858.0
8359,16933,3859.0
8360,16175,3860.0
8361,10118,3861.0
8362,3530,3862.0
8363,11094,3863.0
8364,3479,3864.0
8365,1402,3865.0
8366,1790,3866.0
8367,3736,3867.0
8368,13561,3868.0
8369,13163,3869.0
8370,14794,3870.0
8371,5465,3871.0
8372,14530,3872.0
8373,7845,3873.0
8374,231,3874.0
8375,4262,3875.0
8376,12638,3876.0
8377,3224,3877.0
8378,7458,3878.0
8379,4018,3879.0
8380,11855,3880.0
8381,12032,3881.0
8382,10962,3882.0
8383,262,3883.0
8384,16106,3884.0
8385,5118,3885.0
8386,9946,3886.0
8387,15077,3887.0
8388,7741,3888.0
8389,3358,3889.0
8390,1699,3890.0
8391,1160,3891.0
8392,12068,3892.0
8393,17503,3893.0
8394,1714,3894.0
8395,4266,3895.0
8396,10107,3896.0
8397,2336,3897.0
8398,5870,3898.0
8399,14040,3899.0
8400,12556,3900.0
8401,4346,3901.0
8402,14782,3902.0
8403,708,3903.0
8404,3032,3904.0
8405,241,3905.0
8406,5322,3906.0
8407,4468,3907.0
8408,1579,3908.0
8409,8675,3909.0
8410,8887,3910.0
8411,13300,3911.0
8412,16184,3912.0
8413,7491,3913.0
8414,5,3914.0
8415,16013,3915.0
8416,11421,3916.0
8417,1467,3917.0
8418,869,3918.0
8419,7865,3919.0
8420,2038,3920.0
8421,14491,3921.0
8422,10698,3922.0
8423,1900,3923.0
8424,3369,3924.0
8425,8292,3925.0
8426,16214,3926.0
8427,10971,3927.0
8428,10195,3928.0
8429,10836,3929.0
8430,14540,3930.0
8431,6625,3931.0
8432,12046,3932.0
8433,1801,3933.0
8434,8440,3934.0
8435,1891,3935.0
8436,5230,3936.0
8437,4724,3937.0
8438,4941,3938.0
8439,5799,3939.0
8440,13262,3940.0
8441,6833,3941.0
8442,8320,3942.0
8443,15410,3943.0
8444,14616,3944.0
8445,15592,3945.0
8446,310,3946.0
8447,6219,3947.0
8448,7803,3948.0
8449,15388,3949.0
8450,8002,3950.0
8451,7766,3951.0
8452,11500,3952.0
8453,17443,3953.0
8454,8432,3954.0
8455,868,3955.0
8456,6651,3956.0
8457,5824,3957.0
8458,8009,3958.0
8459,8117,3959.0
8460,3465,3960.0
8461,14223,3961.0
8462,2338,3962.0
8463,13297,3963.0
8464,5748,3964.0
8465,9481,3965.0
8466,10188,3966.0
8467,17228,3967.0
8468,12256,3968.0
8469,5314,3969.0
8470,10549,3970.0
8471,16081,3971.0
8472,15562,3972.0
8473,13490,3973.0
8474,17107,3974.0
8475,9844,3975.0
8476,17881,3976.0
8477,4710,3977.0
8478,2705,3978.0
8479,14131,3979.0
8480,792,3980.0
8481,8263,3981.0
8482,3532,3982.0
8483,4966,3983.0
8484,5555,3984.0
8485,286,3985.0
8486,13659,3986.0
8487,14529,3987.0
8488,904,3988.0
8489,16274,3989.0
8490,16257,3990.0
8491,16139,3991.0
8492,3286,3992.0
8493,4233,3993.0
8494,10743,3994.0
8495,16294,3995.0
8496,3628,3996.0
8497,3135,3997.0
8498,10288,3998.0
8499,1431,3999.0
8500,16354,4000.0
8501,11725,4001.0
8502,3407,4002.0
8503,12282,4003.0
8504,2480,4004.0
8505,458,4005.0
8506,3388,4006.0
8507,7396,4007.0
8508,14705,4008.0
8509,13633,4009.0
8510,5416,4010.0
8511,3738,4011.0
8512,13033,4012.0
8513,10539,4013.0
8514,12966,4014.0
8515,14119,4015.0
8516,6586,4016.0
8517,16508,4017.0
8518,1692,4018.0
8519,6614,4019.0
8520,7947,4020.0
8521,9044,4021.0
8522,11166,4022.0
8523,1054,4023.0
8524,14523,4024.0
8525,807,4025.0
8526,12092,4026.0
8527,6908,4027.0
8528,2666,4028.0
8529,7068,4029.0
8530,6527,4030.0
8531,15643,4031.0
8532,17368,4032.0
8533,4764,4033.0
8534,11083,4034.0
8535,9292,4035.0
8536,4505,4036.0
8537,4170,4037.0
8538,200,4038.0
8539,17316,4039.0
8540,15840,4040.0
8541,12411,4041.0
8542,14167,4042.0
8543,17604,4043.0
8544,10250,4044.0
8545,6087,4045.0
8546,5628,4046.0
8547,7962,4047.0
8548,16318,4048.0
8549,14194,4049.0
8550,5915,4050.0
8551,6022,4051.0
8552,14138,4052.0
8553,7789,4053.0
8554,13265,4054.0
8555,1239,4055.0
8556,7560,4056.0
8557,9835,4057.0
8558,2772,4058.0
8559,9512,4059.0
8560,10196,4060.0
8561,12538,4061.0
8562,14814,4062.0
8563,3124,4063.0
8564,15099,4064.0
8565,16419,4065.0
8566,7236,4066.0
8567,4303,4067.0
8568,13871,4068.0
8569,17965,4069.0
8570,9345,4070.0
8571,1778,4071.0
8572,7037,4072.0
8573,15178,4073.0
8574,6245,4074.0
8575,287,4075.0
8576,12119,4076.0
8577,8617,4077.0
8578,1220,4078.0
8579,7137,4079.0
8580,13362,4080.0
8581,6118,4081.0
8582,15289,4082.0
8583,7760,4083.0
8584,9784,4084.0
8585,1208,4085.0
8586,17143,4086.0
8587,14444,4087.0
8588,10502,4088.0
8589,12309,4089.0
8590,1347,4090.0
8591,7345,4091.0
8592,5151,4092.0
8593,8303,4093.0
8594,9401,4094.0
8595,8153,4095.0
8596,9053,4096.0
8597,11014,4097.0
8598,4551,4098.0
8599,17209,4099.0
8600,4594,4100.0
8601,307,4101.0
8602,17375,4102.0
8603,17536,4103.0
8604,3784,4104.0
8605,2711,4105.0
8606,5568,4106.0
8607,10957,4107.0
8608,11633,4108.0
8609,9218,4109.0
8610,13468,4110.0
8611,16702,4111.0
8612,6424,4112.0
8613,1670,4113.0
8614,6987,4114.0
8615,17807,4115.0
8616,467,4116.0
8617,13821,4117.0
8618,15834,4118.0
8619,6448,4119.0
8620,9719,4120.0
8621,4872,4121.0
8622,10484,4122.0
8623,16724,4123.0
8624,14798,4124.0
8625,14307,4125.0
8626,4393,4126.0
8627,7030,4127.0
8628,315,4128.0
8629,12240,4129.0
8630,11450,4130.0
8631,13039,4131.0
8632,6976,4132.0
8633,3886,4133.0
8634,7475,4134.0
8635,2353,4135.0
8636,997,4136.0
8637,14221,4137.0
8638,8504,4138.0
8639,3895,4139.0
8640,9058,4140.0
8641,6382,4141.0
8642,1777,4142.0
8643,5786,4143.0
8644,15921,4144.0
8645,8469,4145.0
8646,13040,4146.0
8647,12769,4147.0
8648,11041,4148.0
8649,15521,4149.0
8650,17650,4150.0
8651,10208,4151.0
8652,5228,4152.0
8653,10454,4153.0
8654,7942,4154.0
8655,4176,4155.0
8656,3251,4156.0
8657,6943,4157.0
8658,7549,4158.0
8659,17257,4159.0
8660,6475,4160.0
8661,5538,4161.0
8662,12330,4162.0
8663,4743,4163.0
8664,16332,4164.0
8665,2056,4165.0
8666,7,4166.0
8667,11464,4167.0
8668,16834,4168.0
8669,9620,4169.0
8670,6171,4170.0
8671,10061,4171.0
8672,3635,4172.0
8673,644,4173.0
8674,9884,4174.0
8675,1524,4175.0
8676,15893,4176.0
8677,1269,4177.0
8678,5364,4178.0
8679,6237,4179.0
8680,9192,4180.0
8681,13128,4181.0
8682,3038,4182.0
8683,10212,4183.0
8684,10811,4184.0
8685,2986,4185.0
8686,2337,4186.0
8687,15517,4187.0
8688,7759,4188.0
8689,9100,4189.0
8690,11221,4190.0
8691,14815,4191.0
8692,16383,4192.0
8693,5978,4193.0
8694,11097,4194.0
8695,392,4195.0
8696,11267,4196.0
8697,15799,4197.0
8698,4552,4198.0
8699,62,4199.0
8700,7329,4200.0
8701,15118,4201.0
8702,16342,4202.0
8703,8884,4203.0
8704,16971,4204.0
8705,14183,4205.0
8706,3706,4206.0
8707,11882,4207.0
8708,17906,4208.0
8709,2960,4209.0
8710,6445,4210.0
8711,10961,4211.0
8712,3825,4212.0
8713,14805,4213.0
8714,9630,4214.0
8715,5791,4215.0
8716,730,4216.0
8717,12677,4217.0
8718,7588,4218.0
8719,6655,4219.0
8720,1727,4220.0
8721,12109,4221.0
8722,5226,4222.0
8723,9580,4223.0
8724,1953,4224.0
8725,5674,4225.0
8726,6585,4226.0
8727,1294,4227.0
8728,7879,4228.0
8729,17411,4229.0
8730,5403,4230.0
8731,4729,4231.0
8732,5247,4232.0
8733,6027,4233.0
8734,865,4234.0
8735,14913,4235.0
8736,16246,4236.0
8737,12988,4237.0
8738,5013,4238.0
8739,15492,4239.0
8740,15581,4240.0
8741,14038,4241.0
8742,2352,4242.0
8743,15802,4243.0
8744,132,4244.0
8745,4748,4245.0
8746,7339,4246.0
8747,9457,4247.0
8748,2305,4248.0
8749,4502,4249.0
8750,8577,4250.0
8751,6104,4251.0
8752,5499,4252.0
8753,3529,4253.0
8754,12034,4254.0
8755,1090,4255.0
8756,16855,4256.0
8757,7679,4257.0
8758,4129,4258.0
8759,8283,4259.0
8760,14052,4260.0
8761,11668,4261.0
8762,14701,4262.0
8763,8449,4263.0
8764,3117,4264.0
8765,10161,4265.0
8766,12555,4266.0
8767,7359,4267.0
8768,7812,4268.0
8769,5516,4269.0
8770,1893,4270.0
8771,2330,4271.0
8772,7793,4272.0
8773,12477,4273.0
8774,9758,4274.0
8775,1672,4275.0
8776,2903,4276.0
8777,1110,4277.0
8778,9406,4278.0
8779,7010,4279.0
8780,12972,4280.0
8781,6062,4281.0
8782,15864,4282.0
8783,7735,4283.0
8784,16781,4284.0
8785,16173,4285.0
8786,2807,4286.0
8787,16589,4287.0
8788,4473,4288.0
8789,17668,4289.0
8790,10068,4290.0
8791,6932,4291.0
8792,1088,4292.0
8793,11461,4293.0
8794,7302,4294.0
8795,11243,4295.0
8796,31,4296.0
8797,2097,4297.0
8798,17023,4298.0
8799,15891,4299.0
8800,987,4300.0
8801,17089,4301.0
8802,6296,4302.0
8803,3777,4303.0
8804,11741,4304.0
8805,12015,4305.0
8806,7857,4306.0
8807,4480,4307.0
8808,17246,4308.0
8809,2548,4309.0
8810,10090,4310.0
8811,1351,4311.0
8812,14401,4312.0
8813,14918,4313.0
8814,17900,4314.0
8815,16892,4315.0
8816,3324,4316.0
8817,12283,4317.0
8818,15875,4318.0
8819,2063,4319.0
8820,2205,4320.0
8821,3986,4321.0
8822,12159,4322.0
8823,16712,4323.0
8824,5078,4324.0
8825,7513,4325.0
8826,3679,4326.0
8827,9742,4327.0
8828,6900,4328.0
8829,5320,4329.0
8830,14912,4330.0
8831,933,4331.0
8832,6507,4332.0
8833,10020,4333.0
8834,6175,4334.0
8835,9383,4335.0
8836,11945,4336.0
8837,13015,4337.0
8838,4961,4338.0
8839,6640,4339.0
8840,7656,4340.0
8841,785,4341.0
8842,5257,4342.0
8843,1288,4343.0
8844,16863,4344.0
8845,7232,4345.0
8846,11520,4346.0
8847,8139,4347.0
8848,9657,4348.0
8849,5513,4349.0
8850,2232,4350.0
8851,7495,4351.0
8852,14789,4352.0
8853,10637,4353.0
8854,9721,4354.0
8855,15833,4355.0
8856,16682,4356.0
8857,17434,4357.0
8858,15229,4358.0
8859,1449,4359.0
8860,8952,4360.0
8861,8637,4361.0
8862,4781,4362.0
8863,10936,4363.0
8864,1167,4364.0
8865,14266,4365.0
8866,1669,4366.0
8867,9180,4367.0
8868,5468,4368.0
8869,5856,4369.0
8870,13466,4370.0
8871,16684,4371.0
8872,480,4372.0
8873,4978,4373.0
8874,15162,4374.0
8875,1316,4375.0
8876,719,4376.0
8877,17114,4377.0
8878,3700,4378.0
8879,16639,4379.0
8880,4249,4380.0
8881,2917,4381.0
8882,5115,4382.0
8883,14499,4383.0
8884,4598,4384.0
8885,9160,4385.0
8886,9814,4386.0
8887,1976,4387.0
8888,12432,4388.0
8889,11667,4389.0
8890,10265,4390.0
8891,16530,4391.0
8892,6599,4392.0
8893,10002,4393.0
8894,16618,4394.0
8895,4616,4395.0
8896,10648,4396.0
8897,14420,4397.0
8898,8582,4398.0
8899,6629,4399.0
8900,11332,4400.0
8901,15110,4401.0
8902,16913,4402.0
8903,8682,4403.0
8904,9149,4404.0
8905,1047,4405.0
8906,11180,4406.0
8907,9714,4407.0
8908,7222,4408.0
8909,13205,4409.0
8910,16547,4410.0
8911,996,4411.0
8912,4036,4412.0
8913,10916,4413.0
8914,619,4414.0
8915,9838,4415.0
8916,8822,4416.0
8917,7975,4417.0
8918,4482,4418.0
8919,2696,4419.0
8920,5668,4420.0
8921,2508,4421.0
8922,10143,4422.0
8923,7696,4423.0
8924,5385,4424.0
8925,5524,4425.0
8926,3578,4426.0
8927,3918,4427.0
8928,5058,4428.0
8929,3389,4429.0
8930,248,4430.0
8931,7496,4431.0
8932,14093,4432.0
8933,16591,4433.0
8934,7581,4434.0
8935,12460,4435.0
8936,13189,4436.0
8937,17244,4437.0
8938,5588,4438.0
8939,8396,4439.0
8940,546,4440.0
8941,12578,4441.0
8942,2255,4442.0
8943,175,4443.0
8944,10237,4444.0
8945,7014,4445.0
8946,8017,4446.0
8947,1659,4447.0
8948,4736,4448.0
8949,3307,4449.0
8950,8689,4450.0
8951,14750,4451.0
8952,16839,4452.0
8953,1957,4453.0
8954,7713,4454.0
8955,17639,4455.0
8956,10965,4456.0
8957,17625,4457.0
8958,11739,4458.0
8959,15203,4459.0
8960,2989,4460.0
8961,15887,4461.0
8962,1998,4462.0
8963,3402,4463.0
8964,12928,4464.0
8965,4976,4465.0
8966,16835,4466.0
8967,11799,4467.0
8968,17822,4468.0
8969,2653,4469.0
8970,13474,4470.0
8971,8161,4471.0
8972,12836,4472.0
8973,13533,4473.0
8974,4762,4474.0
8975,13476,4475.0
8976,9864,4476.0
8977,5891,4477.0
8978,13704,4478.0
8979,17448,4479.0
8980,1302,4480.0
8981,5743,4481.0
8982,4960,4482.0
8983,6692,4483.0
8984,6611,4484.0
8985,9866,4485.0
8986,4561,4486.0
8987,4030,4487.0
8988,10979,4488.0
8989,4269,4489.0
8990,16740,4490.0
8991,13719,4491.0
8992,10256,4492.0
8993,1392,4493.0
8994,17695,4494.0
8995,5624,4495.0
8996,13765,4496.0
8997,13454,4497.0
8998,9309,4498.0
8999,2650,4499.0
